,CCC,CCD,CDC,CDD,DCC,DCD,DDC,DDD
0,0.126,0.122,0.129,0.109,0.133,0.134,0.125,0.122
0,0.126,0.122,0.128,0.109,0.133,0.134,0.125,0.123
0,0.125,0.123,0.128,0.109,0.133,0.134,0.125,0.123
0,0.126,0.122,0.128,0.109,0.133,0.134,0.125,0.123
0,0.126,0.122,0.128,0.109,0.133,0.134,0.125,0.123
0,0.126,0.122,0.128,0.109,0.133,0.134,0.125,0.123
0,0.126,0.122,0.128,0.109,0.133,0.134,0.125,0.123
0,0.126,0.122,0.128,0.109,0.133,0.135,0.125,0.122
0,0.126,0.122,0.128,0.109,0.133,0.135,0.125,0.122
0,0.126,0.122,0.128,0.108,0.133,0.135,0.125,0.123
0,0.126,0.122,0.128,0.108,0.133,0.135,0.125,0.123
0,0.126,0.122,0.128,0.108,0.133,0.135,0.125,0.123
0,0.126,0.122,0.128,0.108,0.133,0.135,0.125,0.123
0,0.126,0.122,0.128,0.109,0.133,0.135,0.125,0.122
0,0.126,0.122,0.128,0.108,0.133,0.135,0.126,0.122
0,0.126,0.122,0.128,0.108,0.133,0.135,0.126,0.122
0,0.126,0.123,0.128,0.108,0.132,0.135,0.126,0.122
0,0.125,0.123,0.128,0.108,0.132,0.135,0.127,0.122
0,0.126,0.123,0.128,0.108,0.132,0.135,0.127,0.121
0,0.126,0.123,0.128,0.108,0.132,0.135,0.127,0.121
0,0.126,0.123,0.128,0.108,0.132,0.135,0.127,0.121
0,0.126,0.123,0.128,0.108,0.132,0.135,0.127,0.121
0,0.126,0.122,0.129,0.108,0.132,0.135,0.127,0.121
0,0.126,0.122,0.129,0.108,0.132,0.135,0.127,0.121
0,0.126,0.122,0.129,0.108,0.133,0.135,0.126,0.121
0,0.126,0.122,0.129,0.108,0.133,0.135,0.126,0.121
0,0.126,0.122,0.13,0.107,0.133,0.135,0.126,0.121
0,0.126,0.122,0.13,0.107,0.133,0.135,0.126,0.121
0,0.126,0.123,0.13,0.107,0.133,0.135,0.125,0.121
0,0.126,0.123,0.13,0.107,0.134,0.135,0.125,0.12
0,0.126,0.123,0.13,0.107,0.134,0.135,0.125,0.12
0,0.126,0.122,0.131,0.107,0.134,0.135,0.125,0.12
0,0.126,0.122,0.131,0.107,0.134,0.135,0.125,0.12
0,0.126,0.122,0.131,0.107,0.133,0.136,0.125,0.12
0,0.126,0.121,0.131,0.107,0.134,0.136,0.125,0.12
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.136,0.125,0.121
0,0.126,0.12,0.131,0.107,0.134,0.137,0.125,0.12
0,0.126,0.12,0.131,0.107,0.134,0.137,0.125,0.12
0,0.126,0.12,0.131,0.107,0.134,0.137,0.126,0.119
0,0.126,0.12,0.131,0.107,0.134,0.137,0.126,0.119
0,0.126,0.12,0.131,0.108,0.134,0.137,0.125,0.119
0,0.127,0.12,0.131,0.107,0.134,0.137,0.125,0.119
0,0.127,0.12,0.131,0.107,0.135,0.136,0.125,0.119
0,0.127,0.12,0.131,0.107,0.135,0.136,0.125,0.119
0,0.127,0.12,0.13,0.108,0.135,0.136,0.125,0.119
0,0.127,0.12,0.13,0.108,0.135,0.136,0.125,0.119
0,0.127,0.12,0.13,0.108,0.135,0.135,0.126,0.119
0,0.127,0.12,0.13,0.108,0.135,0.135,0.125,0.12
0,0.127,0.12,0.13,0.108,0.135,0.135,0.125,0.12
0,0.126,0.12,0.13,0.108,0.136,0.135,0.125,0.12
0,0.126,0.12,0.13,0.108,0.136,0.135,0.125,0.12
0,0.126,0.12,0.13,0.108,0.136,0.135,0.125,0.12
0,0.126,0.119,0.13,0.108,0.136,0.135,0.125,0.121
0,0.126,0.119,0.13,0.109,0.135,0.135,0.125,0.121
0,0.126,0.119,0.13,0.109,0.135,0.135,0.125,0.121
0,0.125,0.119,0.13,0.109,0.135,0.136,0.125,0.121
0,0.125,0.12,0.13,0.108,0.135,0.136,0.125,0.121
0,0.126,0.12,0.13,0.107,0.135,0.136,0.125,0.121
0,0.126,0.12,0.13,0.107,0.135,0.136,0.125,0.121
0,0.126,0.12,0.13,0.107,0.135,0.136,0.125,0.121
0,0.126,0.12,0.13,0.107,0.135,0.136,0.125,0.121
0,0.127,0.12,0.129,0.107,0.135,0.136,0.125,0.121
0,0.127,0.12,0.129,0.107,0.135,0.136,0.125,0.121
0,0.127,0.12,0.129,0.108,0.135,0.136,0.125,0.12
0,0.127,0.121,0.129,0.107,0.135,0.136,0.125,0.12
0,0.127,0.121,0.128,0.108,0.135,0.136,0.125,0.12
0,0.128,0.121,0.128,0.108,0.135,0.135,0.125,0.12
0,0.128,0.121,0.128,0.108,0.134,0.136,0.125,0.12
0,0.128,0.121,0.128,0.108,0.134,0.136,0.125,0.12
0,0.128,0.121,0.128,0.108,0.134,0.136,0.125,0.12
0,0.128,0.121,0.128,0.108,0.133,0.136,0.125,0.121
0,0.128,0.121,0.128,0.108,0.133,0.136,0.125,0.121
0,0.127,0.121,0.128,0.109,0.133,0.136,0.125,0.121
0,0.127,0.121,0.128,0.109,0.133,0.136,0.125,0.121
0,0.127,0.121,0.128,0.109,0.132,0.137,0.125,0.121
0,0.127,0.122,0.128,0.109,0.132,0.137,0.124,0.121
0,0.127,0.122,0.128,0.109,0.132,0.137,0.124,0.121
0,0.127,0.122,0.128,0.109,0.132,0.138,0.123,0.121
0,0.127,0.122,0.128,0.109,0.132,0.139,0.122,0.121
0,0.127,0.122,0.128,0.109,0.132,0.139,0.122,0.121
0,0.127,0.122,0.128,0.109,0.132,0.139,0.122,0.121
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.132,0.139,0.122,0.122
0,0.127,0.121,0.128,0.109,0.131,0.139,0.122,0.123
0,0.127,0.121,0.128,0.109,0.131,0.139,0.122,0.123
0,0.127,0.121,0.128,0.109,0.131,0.139,0.122,0.123
0,0.127,0.121,0.128,0.109,0.131,0.139,0.122,0.123
0,0.126,0.121,0.128,0.109,0.132,0.139,0.122,0.123
0,0.126,0.12,0.128,0.109,0.132,0.139,0.123,0.123
0,0.126,0.12,0.128,0.109,0.132,0.139,0.123,0.123
0,0.126,0.12,0.128,0.109,0.132,0.139,0.123,0.123
0,0.126,0.12,0.128,0.109,0.132,0.139,0.123,0.123
0,0.126,0.12,0.128,0.109,0.132,0.139,0.123,0.123
0,0.126,0.12,0.128,0.109,0.132,0.139,0.123,0.123
0,0.126,0.12,0.128,0.109,0.132,0.139,0.123,0.123
0,0.126,0.12,0.128,0.109,0.132,0.139,0.123,0.123
0,0.126,0.12,0.128,0.108,0.132,0.139,0.124,0.123
