,CCC,CCD,CDC,CDD,DCC,DCD,DDC,DDD
0,0.138,0.139,0.142,0.116,0.127,0.093,0.13,0.115
0,0.138,0.139,0.142,0.116,0.127,0.093,0.13,0.115
0,0.138,0.139,0.142,0.116,0.127,0.093,0.13,0.115
0,0.138,0.139,0.143,0.116,0.127,0.093,0.13,0.114
0,0.138,0.14,0.143,0.116,0.126,0.093,0.13,0.114
0,0.138,0.14,0.143,0.116,0.126,0.093,0.13,0.114
0,0.138,0.14,0.143,0.116,0.126,0.093,0.13,0.114
0,0.138,0.14,0.142,0.116,0.127,0.093,0.13,0.114
0,0.138,0.14,0.142,0.116,0.127,0.093,0.13,0.114
0,0.138,0.14,0.142,0.116,0.128,0.093,0.129,0.114
0,0.138,0.14,0.142,0.116,0.128,0.093,0.129,0.114
0,0.137,0.14,0.142,0.116,0.128,0.094,0.129,0.114
0,0.137,0.14,0.142,0.116,0.128,0.094,0.129,0.114
0,0.137,0.14,0.142,0.116,0.128,0.094,0.129,0.114
0,0.137,0.14,0.142,0.116,0.128,0.094,0.128,0.115
0,0.137,0.14,0.142,0.116,0.128,0.094,0.128,0.115
0,0.137,0.14,0.142,0.116,0.128,0.094,0.128,0.115
0,0.137,0.14,0.142,0.116,0.128,0.094,0.128,0.115
0,0.137,0.14,0.142,0.116,0.128,0.094,0.127,0.116
0,0.137,0.14,0.142,0.116,0.128,0.094,0.127,0.116
0,0.137,0.141,0.142,0.116,0.128,0.094,0.126,0.116
0,0.137,0.141,0.142,0.116,0.128,0.094,0.126,0.116
0,0.137,0.141,0.142,0.116,0.128,0.094,0.126,0.116
0,0.137,0.141,0.142,0.116,0.128,0.093,0.126,0.117
0,0.137,0.141,0.142,0.116,0.128,0.093,0.125,0.118
0,0.137,0.141,0.142,0.116,0.128,0.093,0.125,0.118
0,0.137,0.14,0.143,0.116,0.128,0.093,0.125,0.118
0,0.137,0.14,0.143,0.116,0.128,0.093,0.125,0.118
0,0.137,0.14,0.143,0.116,0.128,0.093,0.125,0.118
0,0.136,0.14,0.143,0.117,0.128,0.093,0.125,0.118
0,0.136,0.14,0.143,0.117,0.128,0.093,0.125,0.118
0,0.136,0.14,0.143,0.117,0.128,0.093,0.125,0.118
0,0.136,0.14,0.143,0.117,0.128,0.092,0.125,0.119
0,0.136,0.14,0.143,0.117,0.128,0.092,0.125,0.119
0,0.136,0.14,0.143,0.117,0.128,0.092,0.125,0.119
0,0.136,0.14,0.143,0.117,0.128,0.092,0.125,0.119
0,0.136,0.14,0.143,0.117,0.128,0.092,0.125,0.119
0,0.136,0.14,0.143,0.117,0.128,0.092,0.125,0.119
0,0.136,0.14,0.144,0.117,0.128,0.092,0.125,0.118
0,0.136,0.14,0.144,0.116,0.128,0.093,0.125,0.118
0,0.136,0.14,0.144,0.116,0.128,0.093,0.125,0.118
0,0.136,0.14,0.144,0.116,0.128,0.093,0.125,0.118
0,0.136,0.14,0.144,0.116,0.128,0.093,0.125,0.118
0,0.136,0.14,0.144,0.116,0.128,0.093,0.125,0.118
0,0.136,0.14,0.144,0.116,0.128,0.093,0.125,0.118
0,0.136,0.14,0.144,0.116,0.128,0.093,0.125,0.118
0,0.136,0.14,0.144,0.116,0.128,0.093,0.125,0.118
0,0.136,0.139,0.144,0.116,0.128,0.093,0.126,0.118
0,0.136,0.139,0.144,0.116,0.128,0.093,0.126,0.118
0,0.136,0.139,0.144,0.116,0.128,0.093,0.126,0.118
0,0.136,0.139,0.144,0.116,0.128,0.093,0.126,0.118
0,0.136,0.139,0.144,0.116,0.129,0.093,0.125,0.118
0,0.136,0.139,0.144,0.116,0.129,0.093,0.125,0.118
0,0.136,0.139,0.145,0.116,0.129,0.093,0.125,0.117
0,0.136,0.139,0.145,0.116,0.129,0.092,0.126,0.117
0,0.136,0.139,0.145,0.116,0.129,0.092,0.126,0.117
0,0.136,0.139,0.144,0.116,0.13,0.092,0.126,0.117
0,0.137,0.139,0.143,0.116,0.13,0.092,0.126,0.117
0,0.136,0.139,0.143,0.116,0.13,0.093,0.126,0.117
0,0.136,0.139,0.143,0.116,0.13,0.093,0.126,0.117
0,0.136,0.139,0.143,0.116,0.13,0.093,0.126,0.117
0,0.136,0.139,0.143,0.116,0.13,0.093,0.126,0.117
0,0.136,0.139,0.143,0.116,0.13,0.093,0.126,0.117
0,0.136,0.139,0.143,0.117,0.13,0.092,0.126,0.117
0,0.136,0.139,0.143,0.117,0.13,0.092,0.126,0.117
0,0.136,0.138,0.143,0.117,0.13,0.092,0.126,0.118
0,0.136,0.138,0.143,0.117,0.13,0.092,0.126,0.118
0,0.136,0.138,0.143,0.117,0.13,0.092,0.126,0.118
0,0.135,0.138,0.143,0.117,0.13,0.092,0.127,0.118
0,0.135,0.138,0.143,0.117,0.13,0.092,0.127,0.118
0,0.135,0.138,0.143,0.117,0.13,0.093,0.126,0.118
0,0.135,0.138,0.143,0.117,0.13,0.093,0.126,0.118
0,0.134,0.138,0.143,0.117,0.13,0.093,0.126,0.119
0,0.134,0.138,0.143,0.117,0.13,0.093,0.126,0.119
0,0.134,0.138,0.143,0.117,0.13,0.093,0.126,0.119
0,0.134,0.138,0.143,0.117,0.13,0.093,0.126,0.119
0,0.134,0.138,0.143,0.117,0.13,0.093,0.126,0.119
0,0.134,0.138,0.143,0.117,0.13,0.093,0.126,0.119
0,0.133,0.138,0.143,0.117,0.13,0.093,0.127,0.119
0,0.133,0.138,0.143,0.116,0.13,0.093,0.127,0.12
0,0.133,0.138,0.143,0.116,0.13,0.092,0.127,0.121
0,0.133,0.139,0.143,0.115,0.13,0.092,0.127,0.121
0,0.133,0.139,0.143,0.115,0.13,0.092,0.127,0.121
0,0.133,0.139,0.143,0.115,0.129,0.092,0.127,0.122
0,0.133,0.139,0.143,0.115,0.129,0.092,0.127,0.122
0,0.133,0.139,0.143,0.115,0.128,0.093,0.127,0.122
0,0.133,0.139,0.143,0.114,0.129,0.093,0.127,0.122
0,0.133,0.139,0.143,0.114,0.129,0.093,0.127,0.122
0,0.133,0.14,0.143,0.114,0.129,0.092,0.127,0.122
0,0.133,0.14,0.143,0.114,0.129,0.092,0.127,0.122
0,0.133,0.139,0.143,0.114,0.129,0.092,0.128,0.122
0,0.133,0.139,0.143,0.114,0.129,0.092,0.128,0.122
0,0.132,0.139,0.143,0.114,0.129,0.093,0.128,0.122
0,0.132,0.139,0.143,0.115,0.128,0.093,0.128,0.122
0,0.132,0.138,0.143,0.115,0.129,0.093,0.128,0.122
0,0.132,0.138,0.143,0.115,0.129,0.093,0.128,0.122
0,0.132,0.138,0.143,0.115,0.129,0.093,0.128,0.122
0,0.132,0.138,0.143,0.114,0.129,0.093,0.128,0.123
0,0.132,0.138,0.143,0.114,0.129,0.093,0.128,0.123
0,0.131,0.138,0.143,0.114,0.13,0.093,0.128,0.123
0,0.131,0.138,0.144,0.114,0.13,0.093,0.127,0.123
0,0.131,0.139,0.144,0.113,0.13,0.093,0.127,0.123
0,0.131,0.139,0.144,0.113,0.13,0.093,0.127,0.123
0,0.131,0.139,0.144,0.114,0.129,0.093,0.127,0.123
0,0.131,0.139,0.144,0.114,0.129,0.093,0.127,0.123
0,0.131,0.139,0.144,0.114,0.129,0.093,0.127,0.123
0,0.131,0.139,0.144,0.114,0.129,0.093,0.127,0.123
0,0.131,0.139,0.144,0.114,0.128,0.093,0.128,0.123
0,0.131,0.139,0.144,0.114,0.128,0.093,0.128,0.123
0,0.131,0.139,0.144,0.114,0.128,0.093,0.128,0.123
0,0.131,0.139,0.144,0.114,0.128,0.093,0.128,0.123
0,0.131,0.139,0.143,0.114,0.128,0.093,0.129,0.123
0,0.131,0.139,0.143,0.114,0.128,0.093,0.129,0.123
0,0.131,0.139,0.143,0.114,0.128,0.093,0.129,0.123
0,0.131,0.139,0.142,0.115,0.128,0.093,0.129,0.123
0,0.131,0.139,0.142,0.115,0.128,0.093,0.129,0.123
0,0.131,0.139,0.142,0.115,0.128,0.093,0.129,0.123
0,0.131,0.139,0.142,0.115,0.128,0.093,0.129,0.123
0,0.131,0.139,0.142,0.115,0.128,0.093,0.129,0.123
0,0.131,0.14,0.142,0.115,0.128,0.092,0.129,0.123
0,0.131,0.14,0.142,0.115,0.128,0.092,0.129,0.123
0,0.131,0.14,0.142,0.115,0.127,0.092,0.129,0.124
0,0.131,0.14,0.142,0.115,0.127,0.092,0.129,0.124
0,0.131,0.14,0.142,0.115,0.127,0.092,0.129,0.124
0,0.131,0.14,0.142,0.115,0.127,0.092,0.129,0.124
0,0.131,0.141,0.142,0.115,0.126,0.092,0.129,0.124
0,0.131,0.141,0.141,0.115,0.126,0.092,0.129,0.125
0,0.131,0.141,0.141,0.115,0.126,0.092,0.129,0.125
0,0.131,0.142,0.141,0.115,0.126,0.091,0.129,0.125
0,0.131,0.142,0.141,0.115,0.126,0.091,0.129,0.125
0,0.131,0.142,0.141,0.115,0.126,0.091,0.129,0.125
0,0.131,0.142,0.141,0.116,0.126,0.091,0.128,0.125
0,0.131,0.142,0.141,0.116,0.126,0.091,0.128,0.125
0,0.131,0.142,0.141,0.116,0.126,0.091,0.128,0.125
0,0.13,0.142,0.141,0.116,0.127,0.091,0.128,0.125
0,0.13,0.142,0.141,0.116,0.127,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.127,0.091,0.129,0.125
0,0.129,0.142,0.141,0.116,0.127,0.091,0.129,0.125
0,0.129,0.142,0.141,0.116,0.127,0.091,0.129,0.125
0,0.129,0.142,0.141,0.115,0.127,0.091,0.13,0.125
0,0.129,0.142,0.141,0.115,0.127,0.091,0.13,0.125
0,0.129,0.142,0.141,0.115,0.128,0.091,0.129,0.125
0,0.129,0.142,0.141,0.115,0.128,0.091,0.129,0.125
0,0.129,0.142,0.141,0.115,0.128,0.091,0.129,0.125
0,0.129,0.142,0.141,0.115,0.128,0.091,0.129,0.125
0,0.129,0.142,0.141,0.115,0.128,0.091,0.129,0.125
0,0.129,0.142,0.141,0.115,0.128,0.091,0.129,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.129,0.142,0.141,0.116,0.128,0.091,0.128,0.125
0,0.128,0.143,0.141,0.116,0.128,0.091,0.128,0.125
0,0.128,0.143,0.141,0.116,0.128,0.091,0.128,0.125
0,0.128,0.143,0.141,0.116,0.128,0.091,0.128,0.125
0,0.128,0.143,0.141,0.116,0.129,0.091,0.127,0.125
0,0.128,0.143,0.141,0.116,0.129,0.091,0.127,0.125
0,0.128,0.143,0.141,0.116,0.129,0.091,0.127,0.125
0,0.128,0.143,0.142,0.116,0.128,0.091,0.127,0.125
0,0.128,0.142,0.143,0.116,0.128,0.091,0.127,0.125
0,0.128,0.142,0.143,0.116,0.128,0.091,0.127,0.125
0,0.128,0.142,0.143,0.116,0.128,0.091,0.127,0.125
0,0.128,0.142,0.143,0.116,0.128,0.091,0.127,0.125
0,0.128,0.142,0.144,0.116,0.128,0.091,0.126,0.125
0,0.128,0.142,0.144,0.116,0.128,0.091,0.126,0.125
0,0.127,0.142,0.145,0.116,0.128,0.091,0.126,0.125
0,0.127,0.142,0.145,0.116,0.128,0.091,0.126,0.125
0,0.127,0.142,0.145,0.116,0.128,0.091,0.126,0.125
0,0.127,0.142,0.145,0.116,0.129,0.091,0.126,0.124
0,0.127,0.142,0.145,0.116,0.129,0.092,0.125,0.124
0,0.127,0.142,0.145,0.116,0.129,0.092,0.125,0.124
0,0.127,0.142,0.144,0.116,0.13,0.092,0.125,0.124
0,0.127,0.142,0.144,0.116,0.13,0.092,0.125,0.124
0,0.127,0.142,0.144,0.116,0.13,0.092,0.125,0.124
0,0.127,0.142,0.144,0.116,0.131,0.092,0.124,0.124
0,0.127,0.142,0.144,0.116,0.131,0.092,0.124,0.124
0,0.127,0.141,0.144,0.116,0.131,0.092,0.124,0.125
0,0.127,0.141,0.144,0.116,0.131,0.092,0.124,0.125
0,0.127,0.141,0.144,0.116,0.131,0.092,0.124,0.125
0,0.127,0.14,0.145,0.116,0.131,0.092,0.124,0.125
0,0.127,0.14,0.145,0.116,0.13,0.093,0.124,0.125
0,0.127,0.14,0.145,0.116,0.129,0.093,0.125,0.125
0,0.127,0.14,0.146,0.116,0.128,0.093,0.125,0.125
0,0.127,0.14,0.146,0.116,0.128,0.093,0.125,0.125
0,0.127,0.14,0.146,0.116,0.128,0.093,0.125,0.125
0,0.127,0.14,0.146,0.116,0.128,0.093,0.125,0.125
0,0.126,0.14,0.146,0.116,0.128,0.093,0.125,0.126
0,0.126,0.14,0.146,0.116,0.128,0.093,0.125,0.126
0,0.126,0.14,0.146,0.116,0.128,0.093,0.125,0.126
0,0.126,0.14,0.146,0.116,0.128,0.093,0.125,0.126
0,0.126,0.14,0.145,0.116,0.128,0.093,0.125,0.127
0,0.126,0.14,0.145,0.116,0.128,0.093,0.125,0.127
0,0.125,0.14,0.145,0.116,0.128,0.094,0.125,0.127
0,0.125,0.14,0.145,0.116,0.128,0.094,0.125,0.127
0,0.124,0.14,0.145,0.117,0.128,0.094,0.125,0.127
0,0.124,0.14,0.145,0.117,0.128,0.094,0.125,0.127
0,0.124,0.14,0.145,0.117,0.128,0.094,0.125,0.127
0,0.124,0.14,0.145,0.117,0.128,0.094,0.125,0.127
0,0.124,0.14,0.145,0.117,0.129,0.093,0.125,0.127
0,0.124,0.14,0.145,0.117,0.129,0.093,0.125,0.127
0,0.124,0.14,0.145,0.117,0.129,0.092,0.125,0.128
0,0.124,0.14,0.145,0.117,0.129,0.092,0.125,0.128
0,0.124,0.14,0.145,0.117,0.129,0.092,0.125,0.128
0,0.124,0.14,0.145,0.117,0.129,0.092,0.125,0.128
0,0.124,0.14,0.145,0.117,0.129,0.092,0.125,0.128
0,0.124,0.14,0.145,0.117,0.129,0.092,0.125,0.128
0,0.124,0.139,0.145,0.117,0.129,0.093,0.125,0.128
0,0.124,0.139,0.145,0.117,0.129,0.093,0.125,0.128
0,0.124,0.138,0.145,0.117,0.129,0.094,0.125,0.128
0,0.124,0.138,0.145,0.117,0.129,0.094,0.125,0.128
0,0.124,0.138,0.145,0.117,0.129,0.094,0.125,0.128
0,0.124,0.137,0.145,0.118,0.129,0.094,0.125,0.128
0,0.124,0.137,0.145,0.118,0.129,0.094,0.125,0.128
0,0.124,0.136,0.145,0.119,0.129,0.094,0.125,0.128
0,0.124,0.136,0.145,0.119,0.129,0.094,0.125,0.128
0,0.124,0.136,0.145,0.119,0.129,0.094,0.125,0.128
0,0.124,0.137,0.145,0.119,0.129,0.094,0.124,0.128
0,0.125,0.136,0.145,0.119,0.129,0.094,0.124,0.128
0,0.125,0.136,0.145,0.119,0.129,0.094,0.124,0.128
0,0.126,0.136,0.145,0.119,0.129,0.094,0.123,0.128
0,0.126,0.136,0.145,0.119,0.129,0.094,0.123,0.128
0,0.126,0.136,0.145,0.119,0.129,0.094,0.123,0.128
0,0.126,0.136,0.145,0.119,0.129,0.094,0.124,0.127
0,0.126,0.136,0.145,0.119,0.129,0.094,0.124,0.127
0,0.126,0.136,0.145,0.119,0.129,0.094,0.124,0.127
0,0.126,0.136,0.145,0.12,0.128,0.094,0.124,0.127
0,0.126,0.137,0.145,0.12,0.128,0.094,0.123,0.127
0,0.127,0.137,0.144,0.12,0.128,0.094,0.123,0.127
0,0.127,0.137,0.144,0.12,0.128,0.094,0.123,0.127
0,0.127,0.137,0.144,0.12,0.128,0.094,0.123,0.127
0,0.127,0.137,0.144,0.12,0.128,0.094,0.123,0.127
0,0.127,0.137,0.143,0.121,0.128,0.094,0.123,0.127
0,0.127,0.137,0.142,0.121,0.128,0.094,0.124,0.127
0,0.127,0.137,0.142,0.12,0.128,0.094,0.125,0.127
0,0.127,0.137,0.142,0.121,0.128,0.094,0.124,0.127
0,0.126,0.137,0.142,0.121,0.128,0.095,0.124,0.127
0,0.126,0.137,0.142,0.121,0.128,0.095,0.124,0.127
0,0.126,0.137,0.141,0.121,0.128,0.096,0.124,0.127
0,0.126,0.137,0.141,0.121,0.128,0.096,0.124,0.127
0,0.126,0.137,0.141,0.121,0.128,0.096,0.124,0.127
0,0.126,0.137,0.141,0.121,0.127,0.096,0.124,0.128
0,0.126,0.137,0.141,0.121,0.127,0.096,0.124,0.128
0,0.126,0.137,0.141,0.121,0.127,0.096,0.124,0.128
0,0.126,0.137,0.141,0.121,0.127,0.097,0.123,0.128
0,0.126,0.137,0.141,0.121,0.127,0.097,0.123,0.128
0,0.126,0.137,0.141,0.121,0.127,0.097,0.123,0.128
0,0.126,0.137,0.141,0.121,0.127,0.097,0.123,0.128
0,0.126,0.138,0.141,0.12,0.127,0.097,0.123,0.128
0,0.126,0.138,0.141,0.12,0.127,0.097,0.123,0.128
0,0.126,0.138,0.141,0.12,0.127,0.097,0.123,0.128
0,0.126,0.138,0.141,0.12,0.127,0.097,0.123,0.128
0,0.126,0.138,0.14,0.121,0.127,0.097,0.123,0.128
0,0.126,0.138,0.14,0.121,0.127,0.097,0.123,0.128
0,0.126,0.138,0.14,0.121,0.127,0.097,0.123,0.128
0,0.126,0.138,0.139,0.121,0.128,0.097,0.123,0.128
0,0.126,0.138,0.139,0.121,0.128,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.097,0.123,0.128
0,0.126,0.138,0.139,0.12,0.129,0.098,0.122,0.128
0,0.126,0.138,0.139,0.12,0.129,0.098,0.122,0.128
0,0.126,0.138,0.138,0.12,0.129,0.098,0.122,0.129
0,0.126,0.138,0.138,0.12,0.129,0.098,0.122,0.129
0,0.126,0.138,0.138,0.12,0.129,0.098,0.122,0.129
0,0.126,0.138,0.138,0.12,0.129,0.098,0.122,0.129
0,0.126,0.138,0.138,0.12,0.129,0.098,0.122,0.129
0,0.126,0.139,0.138,0.119,0.129,0.098,0.122,0.129
0,0.125,0.139,0.139,0.119,0.129,0.098,0.122,0.129
0,0.125,0.139,0.139,0.119,0.129,0.098,0.122,0.129
0,0.125,0.139,0.139,0.119,0.129,0.098,0.122,0.129
0,0.125,0.138,0.14,0.119,0.129,0.098,0.122,0.129
0,0.125,0.138,0.141,0.119,0.129,0.098,0.121,0.129
0,0.126,0.138,0.141,0.118,0.129,0.098,0.121,0.129
0,0.126,0.138,0.141,0.118,0.129,0.098,0.121,0.129
0,0.126,0.137,0.141,0.119,0.129,0.098,0.121,0.129
0,0.126,0.137,0.141,0.119,0.129,0.098,0.121,0.129
0,0.126,0.137,0.141,0.119,0.13,0.098,0.12,0.129
0,0.126,0.137,0.141,0.119,0.13,0.098,0.12,0.129
0,0.126,0.137,0.141,0.119,0.13,0.098,0.12,0.129
0,0.126,0.137,0.141,0.119,0.13,0.098,0.12,0.129
0,0.126,0.137,0.141,0.12,0.129,0.098,0.12,0.129
0,0.126,0.137,0.141,0.12,0.129,0.098,0.12,0.129
0,0.126,0.137,0.141,0.12,0.129,0.098,0.12,0.129
0,0.126,0.137,0.14,0.121,0.129,0.098,0.12,0.129
0,0.126,0.137,0.14,0.122,0.129,0.098,0.119,0.129
0,0.126,0.137,0.14,0.122,0.129,0.098,0.119,0.129
0,0.126,0.137,0.14,0.122,0.129,0.098,0.119,0.129
0,0.126,0.137,0.14,0.122,0.129,0.098,0.119,0.129
0,0.125,0.137,0.14,0.123,0.129,0.098,0.119,0.129
0,0.125,0.137,0.14,0.123,0.129,0.098,0.119,0.129
0,0.125,0.137,0.14,0.123,0.128,0.099,0.119,0.129
0,0.125,0.137,0.14,0.123,0.128,0.099,0.119,0.129
0,0.125,0.137,0.14,0.123,0.128,0.098,0.119,0.13
0,0.125,0.137,0.14,0.123,0.128,0.098,0.118,0.131
0,0.125,0.137,0.14,0.122,0.128,0.098,0.118,0.132
0,0.125,0.137,0.14,0.122,0.128,0.098,0.118,0.132
0,0.125,0.137,0.14,0.122,0.128,0.098,0.118,0.132
0,0.125,0.137,0.14,0.122,0.128,0.098,0.118,0.132
0,0.125,0.137,0.14,0.122,0.128,0.098,0.118,0.132
0,0.125,0.137,0.14,0.122,0.128,0.098,0.118,0.132
0,0.124,0.137,0.14,0.122,0.128,0.098,0.118,0.133
0,0.123,0.137,0.14,0.122,0.128,0.098,0.119,0.133
0,0.123,0.137,0.14,0.122,0.128,0.098,0.119,0.133
0,0.123,0.137,0.14,0.122,0.128,0.098,0.119,0.133
0,0.123,0.138,0.14,0.122,0.128,0.098,0.118,0.133
0,0.123,0.138,0.14,0.122,0.128,0.098,0.118,0.133
0,0.123,0.138,0.14,0.122,0.128,0.098,0.118,0.133
0,0.123,0.138,0.14,0.122,0.128,0.098,0.118,0.133
0,0.123,0.138,0.14,0.122,0.128,0.098,0.118,0.133
0,0.123,0.138,0.14,0.122,0.128,0.098,0.118,0.133
0,0.123,0.138,0.14,0.122,0.128,0.098,0.118,0.133
0,0.123,0.138,0.14,0.122,0.128,0.099,0.118,0.132
0,0.123,0.138,0.14,0.122,0.128,0.099,0.118,0.132
0,0.123,0.138,0.141,0.122,0.128,0.099,0.117,0.132
0,0.123,0.138,0.14,0.122,0.128,0.1,0.117,0.132
0,0.123,0.139,0.14,0.122,0.127,0.1,0.117,0.132
0,0.123,0.139,0.14,0.122,0.127,0.1,0.117,0.132
0,0.123,0.138,0.14,0.122,0.127,0.1,0.117,0.133
0,0.123,0.138,0.14,0.122,0.127,0.1,0.117,0.133
0,0.123,0.138,0.14,0.122,0.127,0.1,0.117,0.133
0,0.123,0.138,0.14,0.122,0.127,0.1,0.116,0.134
0,0.123,0.138,0.14,0.122,0.127,0.1,0.115,0.135
0,0.123,0.138,0.14,0.122,0.127,0.1,0.115,0.135
0,0.123,0.138,0.14,0.122,0.127,0.1,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.115,0.135
0,0.123,0.138,0.141,0.122,0.127,0.099,0.116,0.134
0,0.123,0.138,0.141,0.122,0.126,0.099,0.116,0.135
0,0.122,0.138,0.141,0.122,0.126,0.1,0.116,0.135
0,0.122,0.138,0.142,0.122,0.126,0.1,0.116,0.134
0,0.122,0.138,0.142,0.122,0.126,0.1,0.116,0.134
0,0.122,0.138,0.142,0.122,0.126,0.1,0.116,0.134
0,0.122,0.138,0.142,0.122,0.126,0.1,0.115,0.135
0,0.122,0.138,0.142,0.122,0.126,0.1,0.115,0.135
0,0.122,0.138,0.141,0.123,0.126,0.1,0.115,0.135
0,0.122,0.138,0.141,0.123,0.126,0.1,0.115,0.135
0,0.122,0.138,0.141,0.123,0.126,0.1,0.115,0.135
0,0.122,0.138,0.141,0.124,0.126,0.1,0.114,0.135
0,0.122,0.138,0.141,0.124,0.126,0.1,0.114,0.135
0,0.122,0.138,0.141,0.124,0.126,0.1,0.114,0.135
0,0.121,0.138,0.142,0.124,0.126,0.1,0.114,0.135
0,0.121,0.138,0.142,0.124,0.126,0.1,0.114,0.135
0,0.121,0.138,0.141,0.125,0.126,0.1,0.114,0.135
0,0.122,0.138,0.141,0.125,0.126,0.1,0.113,0.135
0,0.122,0.138,0.141,0.125,0.126,0.1,0.113,0.135
0,0.122,0.138,0.141,0.125,0.126,0.1,0.113,0.135
0,0.122,0.137,0.142,0.125,0.126,0.1,0.113,0.135
0,0.122,0.137,0.142,0.125,0.126,0.1,0.113,0.135
0,0.122,0.137,0.142,0.125,0.126,0.1,0.113,0.135
0,0.123,0.137,0.142,0.125,0.126,0.099,0.113,0.135
0,0.123,0.137,0.141,0.125,0.126,0.099,0.114,0.135
0,0.124,0.136,0.141,0.125,0.126,0.099,0.114,0.135
0,0.124,0.136,0.141,0.125,0.126,0.099,0.114,0.135
0,0.124,0.136,0.141,0.125,0.126,0.099,0.114,0.135
0,0.124,0.136,0.141,0.125,0.126,0.1,0.113,0.135
0,0.124,0.136,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.136,0.141,0.125,0.126,0.1,0.112,0.135
0,0.125,0.136,0.141,0.125,0.126,0.1,0.112,0.135
0,0.125,0.136,0.14,0.125,0.126,0.1,0.113,0.135
0,0.125,0.136,0.14,0.125,0.126,0.1,0.113,0.135
0,0.125,0.136,0.14,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.126,0.1,0.113,0.135
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.1,0.113,0.136
0,0.125,0.135,0.141,0.125,0.125,0.101,0.112,0.136
0,0.125,0.135,0.141,0.125,0.125,0.101,0.112,0.136
0,0.125,0.135,0.141,0.125,0.125,0.101,0.112,0.136
0,0.125,0.135,0.14,0.125,0.125,0.102,0.112,0.136
0,0.125,0.135,0.14,0.125,0.125,0.102,0.112,0.136
0,0.125,0.134,0.14,0.125,0.125,0.102,0.112,0.137
0,0.125,0.134,0.14,0.125,0.125,0.102,0.112,0.137
0,0.125,0.134,0.14,0.125,0.125,0.102,0.112,0.137
0,0.125,0.134,0.14,0.125,0.125,0.103,0.112,0.136
0,0.125,0.134,0.14,0.125,0.125,0.103,0.112,0.136
0,0.125,0.134,0.14,0.125,0.125,0.103,0.112,0.136
0,0.124,0.134,0.14,0.125,0.125,0.103,0.112,0.137
0,0.124,0.134,0.141,0.125,0.125,0.102,0.112,0.137
0,0.124,0.134,0.141,0.125,0.125,0.102,0.112,0.137
